date,symbol,rank,buytext,buypoint
6/27/2011,CVLT,46,"Fellmore than 8%from 41.19buy point, butrebounds aboveit.",41.19
7/1/2013,CVLT,50,Formsodd cup with handlewith 80.64buypoint.,80.64
7/5/2011,CVLT,42,Fellmore than 8%from 41.19buy ptbut rebounds aboveit.,41.19
7/8/2013,CVLT,24,Formsodd cup with handlewith 80.64buypoint.,80.64
7/15/2013,CVLT,24,Tops80.64buypt inwide-and-loosebase insoft volume.,80.64
7/22/2013,CVLT,32,"Justbelow80.64buy pointinwide-and-loose, erraticbase.",80.64
7/29/2013,CVLT,50,"Formshandle, 83.04entryinoddly shapedbase.",83.04
8/12/2013,CVLT,43,Flawedbase yieldsbreakout over 83.04; holdinggains.,83.04
8/19/2013,CVLT,48,Retreatsbelow83.04buy pointafterclearing flawedbase.,83.04
8/26/2013,CVLT,31,Backabove 83.04entry offlawed base; support at10-week.,83.04
9/3/2013,CVLT,29,1%above 83.04entryof flawed base; support at10-week.,83.04
9/9/2013,CVLT,38,2%above 83.04entryof flawed base; support at10-week.,83.04
9/17/2012,CVLT,30,8%above 53.90entryin double-bottombaseon volume.,53.9
9/24/2012,CVLT,30,"Easing,but still 6% past53.90entry fromcup with handle.",53.9
9/30/2013,CVLT,50,Easingafter clearing88.67buy pointinflatbase.,88.67
10/1/2012,CVLT,24,Extended9% past53.90entry from cup withhandle.,53.9
10/7/2013,CVLT,48,Inbuy rangeless than 1%past88.67 entryinflatbase.,88.67
10/8/2012,CVLT,38,6%past53.90buy pointincup with handle.,53.9
10/15/2012,CVLT,17,6%pastfrom 53.90buy point; supportat 10-weekline.,53.9
10/22/2012,CVLT,25,3%pastfrom 53.90buy point; testingsupport at10-week.,53.9
10/29/2012,CVLT,49,Slipsbelow53.90 handletriggerand 10-weekline.,53.9
11/5/2012,CVLT,4,Extended22%past 53.90buypt aftersupport at10-week.,53.9
11/14/2011,CVLT,16,Clears47.66buy ptincup basebut volume lacking.,47.66
11/21/2011,CVLT,8,Fallsbelow47.66buy pointafterlow-volume breakout.,47.66
11/28/2011,CVLT,12,"Falls8%below47.66 buypoint, triggerssell rule.",47.66
12/3/2012,CVLT,5,Near66.72buy pointof three-weeks-tightpattern.,66.72
12/5/2011,CVLT,7,"4%over 47.66buy ptin4-month, cup base.",47.66
12/10/2012,CVLT,5,Dippingbelow 66.72buypoint from three-weeks-tight.,66.72
12/12/2011,CVLT,7,Fellsasmuch as9% below47.66buy ptbut back aboveit.,47.66
12/17/2012,CVLT,2,Choppyaction;2%past 66.72three-weeks-tightentry.,66.72
12/19/2011,CVLT,11,"2%below47.66buy point, supportat 10-weekline.",47.66
12/24/2012,CVLT,2,7%past66.72buy point; RelativeStrength line nearhigh.,66.72
11/24/2008,CWT,45,2% above 39.57 buy point from cup-with-handle base.,39.57
1/9/2012,CXO,6,"Goodweek,justshy of risingpast102.07 handlebuy point.",102.07
1/17/2012,CXO,43,Maybe forminghandlew/ 105.76 buypoint inlongbase.,105.76
1/30/2012,CXO,46,Breaksout above104.93 buy pointinhuge volume.,104.93
2/6/2012,CXO,31,3%above 104.93buy pt; breakoutfrom cup w/handle.,104.93
2/13/2012,CXO,25,5.5%above 104.93buy pointfrom cup-with-handle base.,104.93
2/21/2012,CXO,31,9%above 104.93buy pt; breakout from cup w/handlebase.,104.93
2/27/2012,CXO,42,8%above 104.93buy pt; breakout from cup w/handlebase.,104.93
4/20/2009,CXO,22,"Nearing 28.70 buy point, but volume's not quite there.",28.7
9/13/2010,CXO,24,Near 63.84 buy pt after light-volume pullback to 10-wk avg.,63.84
9/20/2010,CXO,26,Slips below 63.84 buy point from rebound off 10-wk line.,63.84
9/27/2010,CXO,28,Just above 63.84 buy pt after rebound off 10-week.,63.84
10/4/2010,CXO,17,Remains 2% above 66.42 three-weeks-tight buy point.,66.42
10/11/2010,CXO,12,Rallies to 3% above 66.42 three-weeks-tight buy pt.,66.42
10/18/2010,CXO,13,Up 4% above 66.42 three-weeks-tight buy point.,66.42
10/25/2010,CXO,18,Up 3% above 66.42 three-weeks-tight buy point.,66.42
11/1/2010,CXO,21,8% above 63.84 buy point in odd cup with high handle.,63.84
11/14/2011,CXO,22,Belowpossible99.57buy ptincup base.,99.57
11/21/2011,CXO,42,Hastroublestayingabove 99.57entry point.,99.57
12/5/2011,CXO,19,"1%past100.90 buy point,but itbrokeout oflate-stage base.",100.9
12/12/2011,CXO,19,Trading1% below102.07 cup-with-handlebuy point.,102.07
12/19/2011,CXO,44,Maybe forminghandlew/ 105.76 buyptin longcup base.,105.76
12/27/2011,CXO,40,8%declinefrom 102.07 buy pointtriggessell rule.,102.07
4/20/2009,CYBS,6,New handle appears with buy point at 16.59.,16.59
1/11/2010,CYD,30,7% past 17.47 buy pt after breakout from 5-wk box base.,17.47
1/19/2010,CYD,30,"Sharp reversal off 5-yr high, 2% above 17.47 buy point.",17.47
4/5/2010,CYD,7,"8% past 16.59 cup w/handle trigger, but cup is too deep.",16.59
5/10/2010,CYD,12,Falls under 10-week line; 11% below 18.92 buy point.,18.92
11/16/2009,CYD,27,Blasts past resistance near 11; 43% past 10.60 buy pt.,10.6
11/23/2009,CYD,23,Extended 49% past 10.60 buy pt in low-priced base.,10.6
12/7/2009,CYD,35,Retreats from new high. Still well past 10.60 buy point.,10.6
12/20/2010,CYD,14,Extended 27% from 21.78 buy point in October breakout.,21.78
12/28/2009,CYD,41,Extended 46% past 10.60 buy point from a cup-shaped base.,10.6
3/8/2010,DBRN,44,Broke out 3/2 in big trade; 4% past 25.84 buy point.,25.84
3/15/2010,DBRN,43,Broke out March 2 in big trade; 5% past 25.84 buy point.,25.84
3/22/2010,DBRN,47,Stock retraces back to 25.84 buy point from flat base.,25.84
3/29/2010,DBRN,46,Rebounding from pullback; 3% past 25.84 flat-base trigger.,25.84
4/5/2010,DBRN,44,3% past 25.84 flat-base trigger. Forming base-on-base.,25.84
4/12/2010,DBRN,42,4% over 27.40 buy pt after light-volume retreat to 10-wk.,27.4
4/19/2010,DBRN,46,6% past 27.40 buy pt after low-volume fall to 10-week line.,27.4
4/26/2010,DBRN,41,10% past 27.40 buy point; RS line nudges to new high.,27.4
7/13/2009,DCP,14,Extended 7% past 17.85 buy pt from pullback to 10-week.,17.85
7/20/2009,DCP,18,Extended 11% past 17.85 buy pt from pullback to 10-week.,17.85
7/27/2009,DCP,24,Extended 14% past 17.85 buy pt from pullback to 10-week.,17.85
8/3/2009,DCP,28,Extended 14% past 17.85 buy pt from pullback to 10-week.,17.85
1/7/2013,DDD,1,31%above44.90entry; foundtractionafter choppy start.,44.9
1/14/2013,DDD,1,34%above44.90entry; upinseven of pasteightweeks.,44.9
1/22/2013,DDD,1,47%above44.90entry; upineight of pastnineweeks.,44.9
1/28/2013,DDD,1,54%above44.90entry; upineight of pastnineweeks.,44.9
5/20/2013,DDD,8,"Backbelow48.11 buypointof deep, late-stage base.",48.11
5/28/2013,DDD,7,"Dives11% below48.11buy point,thenreverses higher.",48.11
6/3/2013,DDD,8,Divedas muchas 11%below48.11buy pointbefore recovering.,48.11
6/10/2013,DDD,7,"Divedas muchas 11%below48.11buy point,still belowit.",48.11
6/17/2013,DDD,6,Sloppyrebound afterslumping 11%below48.11buy point.,48.11
6/24/2013,DDD,8,Cleared48.11entry twice andtriggered 8% sell ruletwice.,48.11
7/15/2013,DDD,8,Etchinglate-stage basewith potentialbuy pointat52.04.,52.04
7/22/2013,DDD,18,Etchinglate-stage basewith potentialbuy pointat49.85.,49.85
7/29/2013,DDD,23,Etchinglate-stage basewith potentialbuy pointat49.85.,49.85
8/5/2013,DDD,33,Breakoutpast 49.85failsbut holdingabove 10-weekline.,49.85
8/19/2013,DDD,39,"Breakoutpast 49.85fails,stock retreats below50-dayline.",49.85
9/3/2013,DDD,35,"Forsecond time,crosses 51.55buy pointof late-stagebase.",51.55
9/9/2013,DDD,33,"Stalls,now just1%past51.55 entryfrom late-stage pattern.",51.55
9/16/2013,DDD,33,2%below51.55entry from late-stage pattern.,51.55
9/23/2013,DDD,30,Not muchprogress afterlate-stage breakout over 51.55.,51.55
9/30/2013,DDD,32,Extended6% afterafter late-stagebase breakout over 51.55.,51.55
10/7/2013,DDD,38,5%past51.55entry afterlate-stage basebreakout.,51.55
10/14/2013,DDD,39,Recoversfrom scarydive; 4% past51.55late-stage entry.,51.55
10/21/2013,DDD,37,Extendedfrom pullback &from 51.55late-stage entry.,51.55
10/28/2013,DDD,36,Extendedfrom pullback and from 51.55late-stageentry.,51.55
10/29/2012,DDD,1,Clearslowhandleinfast trade;5% past40.69entry.,40.69
11/4/2013,DDD,18,Extendedfrom pullback and from 51.55late-stageentry.,51.55
11/5/2012,DDD,1,Clears44.90entry inslow trade;thenfalls6% under entry.,44.9
11/12/2012,DDD,1,Atnewhigh after clearing44.90cup buypoint.,44.9
11/19/2012,DDD,1,"Cleared44.90, thenfell15%under entry;fights at10-week.",44.9
11/26/2012,DDD,1,"Cleared44.90, thenfell15%under entry;retakes 10-week.",44.9
12/3/2012,DDD,1,Reboundfrom failedbreakout is fading;justunder 44.90entry.,44.9
12/17/2012,DDD,1,Climbsback above44.90 entryafter failedbreakout.,44.9
12/24/2012,DDD,1,Strongaction putsstock about15%above44.90 buypoint.,44.9
12/31/2012,DDD,1,Back-and-forthaction leavesstock14% above44.90buy pt.,44.9
1/3/2011,DECK,6,Extended 45% from 54.86 cup with handle buy point.,54.86
2/14/2011,DECK,8,Formingrightside ofcup-type basewith 87.98buy point.,87.98
2/22/2011,DECK,8,Breakoutfrom cup-without-handle basewith 87.98buy point.,87.98
3/7/2011,DECK,20,Below87.98buypt butfinding support at10-week line.,87.98
3/14/2011,DECK,17,Now4% below87.98buy pt.Supportat 10-weekline.,87.98
3/15/2010,DECK,13,16% past 113.20 buy point from cup-shaped base.,113.2
3/21/2011,DECK,27,Breakoutpast 87.98buypt. fails.Now below10-weekline.,87.98
3/22/2010,DECK,14,18% past 113.20 buy point from cup-shaped base.,113.2
3/29/2010,DECK,14,Extended 22% past 113.20 buy point from cup-shaped base.,113.2
4/5/2010,DECK,19,Extended 22% past 113.20 buy point from cup-shaped base.,113.2
4/11/2011,DECK,22,Inbase onbasewith 94.70trigger.Lacking accumulation.,94.7
4/12/2010,DECK,20,Extended 26% past 113.20 buy point from cup-shaped base.,113.2
4/18/2011,DECK,16,Breaksout past92.87buy pointfrom baseonbase.,92.87
4/19/2010,DECK,21,Extended 20% past 113.20 buy point from cup-shaped base.,113.2
4/25/2011,DECK,17,Breaksout past92.87buy pointfrom baseonbase.,92.87
5/9/2011,DECK,44,Slices10-weekline and nearly falls8%from 92.87 entry.,92.87
6/28/2010,DECK,9,Now just above 154.91 buy point for cup with handle base.,154.91
7/11/2011,DECK,35,"Clears93.74buy pointof doublebottom, butonlow volume.",93.74
7/18/2011,DECK,33,Fadingafterpassing 93.74buy pointinweak volume.,93.74
7/25/2011,DECK,35,"3%past93.74double-bttmtrigger, but where's thevolume?",93.74
10/18/2010,DECK,17,Clears 53.75 buy pt. Resistance around 56.,53.75
10/25/2010,DECK,38,"Potential handle forming on 18-wk base, 54.86 buy point.",54.86
11/1/2010,DECK,22,6% past 54.86 buy point in cup with handle.,54.86
11/7/2011,DECK,35,10%past105.10 buypoint fromcup-with-handle base.,105.1
11/8/2010,DECK,17,Extended 14% past 54.86 buy point in cup with handle.,54.86
11/14/2011,DECK,44,10-weeklimits dipbelow 105.10cup-with-handle buypoint.,105.1
11/15/2010,DECK,15,Extended 10% past 54.86 buy point in cup with handle.,54.86
11/21/2011,DECK,39,Almost5% below105.10buy pointafter Oct. 27breakout.,105.1
11/22/2010,DECK,10,Extended 22% past 54.86 buy point in cup with handle.,54.86
11/28/2011,DECK,33,Almost8% below105.10buy pointafter Oct. 27breakout.,105.1
11/29/2010,DECK,11,Extended 32% past 54.86 buy point in cup with handle.,54.86
12/5/2011,DECK,38,"Regains105.10buy pointafter low-volumeshakeout, thendips.",105.1
12/6/2010,DECK,6,Surges 51% past 54.86 buy point in cup with handle.,54.86
12/12/2011,DECK,41,"Regains105.10buy ptafter low-volumeshakeout, thendips.",105.1
12/13/2010,DECK,8,Surges 51% past 54.86 buy point in cup with handle.,54.86
12/20/2010,DECK,4,Up 56% from 54.86 cup w/ handle buy point.,54.86
12/27/2010,DECK,6,Up 53% from 54.86 cup w/ handle buy point.,54.86
1/3/2012,DG,16,Justabove40.81 buypointinflat base.,40.81
1/9/2012,DG,17,Tradingtightly justabove40.81 buypointfrom flat base.,40.81
1/17/2012,DG,22,"Tight closes,10-weeksupport, justabove 40.81buy point.",40.81
1/30/2012,DG,15,"Clears42.20,flatbase buy pointinlighttrade.",42.2
2/6/2012,DG,27,Goingnowhereafterclearing42.20entryinmildvolume.,42.2
2/13/2012,DG,22,Goingnowhereafter clearing42.20entryin mildvolume.,42.2
3/5/2012,DG,39,Goingnowhereafter clearing42.20entry inmildvolume.,42.2
3/12/2012,DG,37,4.8%past42.20entry pointfirst cleared backon Jan.25.,42.2
4/30/2012,DG,29,Near47.59buy pt;cleared square-box baseinstrong volume.,47.59
5/7/2012,DG,25,Below47.69buypoint insquare-box base.,47.69
5/29/2012,DG,19,Formssquare-box base with48.86buy point.,48.86
6/4/2012,DG,19,Near48.86buy pointinsquarebox base.,48.86
6/11/2012,DG,17,Atnewhigh and 3%past 48.86buypoint insquarebox.,48.86
6/18/2012,DG,16,Nearnew highand 7% past48.86buy pointinsquarebox.,48.86
6/25/2012,DG,18,Atnewhigh and 8%past 48.86buypoint insquarebox.,48.86
7/2/2012,DG,18,Atnewhighs and 11%past48.86buy point.,48.86
7/9/2012,DG,19,Nearrecord high and12% past48.86buy point.,48.86
7/16/2012,DG,14,12%past48.86buy ptafterbreakout from square-box base.,48.86
9/6/2011,DG,39,5%past34.27buy pointin13-week cup-with-handlebase.,34.27
9/12/2011,DG,39,Nowjust1.5% above34.27buy pointincup-with-handle base.,34.27
9/19/2011,DG,35,Extended11%above 34.27buy pointincup-with-handlebase.,34.27
9/26/2011,DG,34,7%above 34.27buy pointafterfour-day losingstreak.,34.27
10/3/2011,DG,23,10%above34.27buy point; RSline runningaheadof price.,34.27
10/10/2011,DG,22,10%past34.27buy pt;breakout from double-bottom w/handle.,34.27
10/17/2011,DG,24,Atnewhigh and 15%past34.27handletrigger.,34.27
10/24/2011,DG,23,Atnewhigh and 17%past34.27handletrigger.,34.27
12/12/2011,DG,26,Shapessecond-stage flatbasewith 40.81buy point.,40.81
12/19/2011,DG,20,"Newhighs, volumesupport above 40.81flat-basebuy point.",40.81
12/27/2011,DG,19,Stockstands 1%past40.81 flat-basebuy point.,40.81
7/19/2010,DGIT,21,In 7th week of steep double-bottom base; 41.30 buy point.,41.3
12/14/2009,DGIT,47,"Near highs, 20% past 23.51 buy point after breakout on Nov. 5.",23.51
1/7/2013,DISCA,46,"6%above cup base's 62.46buypoint, but volumesketchy.",62.46
1/28/2013,DISCA,39,Climbs10%past 62.46buypointfrom a seven-weekcup.,62.46
2/4/2013,DISCA,36,Athighand 13%past62.46 buypointfrom base onbase.,62.46
2/11/2013,DISCA,36,Atnewhigh and 14%above 62.46buy pointfrom baseonbase.,62.46
3/5/2012,DISCA,49,"Topslongbasewith resistancenear 45, also46.70handleentry.",46.7
4/2/2012,DISCA,29,13%past44.92cup w/ handleentry;big whipsaw inFeb.,44.92
4/9/2012,DISCA,24,15%pastideal 44.92cup-with-handlebuy point.,44.92
4/16/2012,DISCA,26,Extended15%past 44.92cup w/handleideal buy point.,44.92
4/23/2012,DISCA,27,Extended17%past 44.92cup withhandlebuy point.,44.92
4/30/2012,DISCA,21,22%past44.92buy pointfrom cup withhandle.,44.92
5/3/2010,DISCA,39,18% over 32.76 buy pt after breakout from cup w/handle.,32.76
5/7/2012,DISCA,21,19%past44.92buy pointfrom cup withhandle.,44.92
6/7/2010,DISCA,30,May be forming flat base with possible 39.50 buy point.,39.5
6/14/2010,DISCA,36,Five week flat base has potential 39.50 buy point.,39.5
6/21/2010,DISCA,41,"Hits 39.64 buy point of 6-wk flat base, then hangs below it.",39.64
6/28/2010,DISCA,40,"Clears 39.64 buy pt. in short base, then drops to 10-wk.",39.64
7/9/2012,DISCA,38,Buildshandleafter stoppingjustshort of55.45buy point.,55.45
9/20/2010,DISCA,50,5% past 40.09 10-week cup-with-handle buy point.,40.09
9/27/2010,DISCA,39,Extended 9% past 40.09 cup-with-handle buy point.,40.09
10/1/2012,DISCA,48,Extended9% past54.70eight-weekcup-with-handle entry.,54.7
10/4/2010,DISCA,30,Extended 8% past 40.09 cup-with-handle buy point.,40.09
10/8/2012,DISCA,39,12%past54.70buy pointincup-with-handlebase.,54.7
10/11/2010,DISCA,31,Extended 8% past 40.09 cup-with-handle buy point.,40.09
10/15/2012,DISCA,29,11%above54.70buy pointfrom cup-with-handle base.,54.7
10/18/2010,DISCA,31,In four-weeks-tight pattern with 44.49 buy point.,44.49
10/22/2012,DISCA,13,10%past54.70buy pointfrom cup-with-handlebase.,54.7
10/25/2010,DISCA,28,Forms four-weeks-tight pattern with 44.49 buy point.,44.49
10/29/2012,DISCA,24,"6%past54.70handle buypoint, testing10-weekline.",54.7
11/1/2010,DISCA,36,Hovers just above 44.49 buy pt in 4-weeks-tight pattern.,44.49
11/5/2012,DISCA,20,"9%past54.70handle buypoint, finds10-weeksupport.",54.7
12/17/2012,DISCA,50,"Lingeringbelow 62.46buypoint, above 10-weeksupport.",62.46
12/24/2012,DISCA,43,Just1%past 62.46buypoint; above 10-weeksupport.,62.46
7/9/2012,DKS,43,"Cupbaseforms,nohandleyet; potential51.75entry.",51.75
8/6/2012,DKS,37,Lessthan 2%past50.42 buypointin cup withhandle.,50.42
8/13/2012,DKS,39,Pullsback to50.42cup-with-handle entry.,50.42
4/20/2009,DLB,50,Nearing a 37.42 buy point from a cup-with-handle base.,37.42
4/27/2009,DLB,46,Just below 37.42 buy point in 6-month cup-with-handle base.,37.42
5/11/2009,DLB,42,7% past 37.42 buy pt after breakout from cup w/handle.,37.42
5/18/2009,DLB,46,3% past 37.42 buy pt after breakout from cup w/handle.,37.42
6/7/2010,DLB,35,Regains 10-wk after pullback from new high; 69.82 buy pt.,69.82
6/21/2010,DLB,45,Forming cup base with 69.82 trigger. Tight trading lately.,69.82
6/28/2010,DLB,45,Adds handle in sloppy cup; potential buy point at 69.55.,69.55
7/19/2010,DLB,49,Trading in flat base with 69.82 buy point.,69.82
1/3/2012,DLTR,11,Pushedpast84.09 four-weekstightpattern withlowvolume.,84.09
1/9/2012,DLTR,13,Formedsix-weekflatbase w/84.09buy pt.,84.09
1/20/2009,DLTR,50,7% past 40.58 buy pt. May also be forming flat base.,40.58
1/23/2012,DLTR,10,"Newhighs, justover 84.09entry inthree-weeks-tightpattern.",84.09
1/30/2012,DLTR,13,Triesto climb past84.09entryfrom three-weeks-tight pattern.,84.09
2/6/2012,DLTR,20,1%over 84.63buy ptin7-week flatbase.,84.63
2/13/2012,DLTR,20,Holdingnear 86.74three-weeks-tight buypoint.,86.74
2/21/2012,DLTR,20,3%past86.74three-weeks-tight buy point.,86.74
2/27/2012,DLTR,31,"1%past86.74three-weeks-tight entry, gets10-weeksupport.",86.74
3/5/2012,DLTR,26,"4%past86.74three-weeks-tight entry, gets10-weeksupport.",86.74
3/12/2012,DLTR,26,Newhigh and 7%past86.74three-weeks-tight buy point.,86.74
3/19/2012,DLTR,42,Extended8% past86.74three-weeks-tight buypoint.,86.74
3/26/2012,DLTR,42,Newhigh and 9%past86.743-weeks-tight buypoint.,86.743
4/2/2012,DLTR,40,Newhigh and 9%past86.743-weeks-tight buypoint.,86.743
4/9/2012,DLTR,39,Newhigh and 11%past86.74buy ptin3-weeks-tightpattern.,86.74
4/16/2012,DLTR,37,Newhigh and 11%past86.743-weeks-tightbuy point.,86.743
4/23/2012,DLTR,31,Newhigh and 15%past86.743-weeks-tightbuy point.,86.743
4/30/2012,DLTR,30,Extended18%past its86.743-weeks-tight buypoint.,86.743
5/7/2012,DLTR,34,17%past86.74buy pointin3-weeks-tightpattern.,86.74
5/16/2011,DLTR,45,5%pastnew cup basewith 57.90buy point.,57.9
5/23/2011,DLTR,41,8%pastcup with handlewith 57.90buy point.,57.9
5/31/2011,DLTR,41,Extendedpastcup with handlewith 57.90buy point.,57.9
6/6/2011,DLTR,38,6%pastcup with handlewith 57.90buy point.,57.9
7/6/2010,DLTR,27,Tops 3-weeks-tight w/43.07 buy point in soft volume.,43.07
9/6/2011,DLTR,16,Justabove70.64 buypt; breakout from 7-weekbase.,70.64
9/12/2011,DLTR,19,Pullsback tojustbelow 70.64buypointafter 8/29 breakout.,70.64
9/13/2010,DLTR,45,Formed possible 3-weeks tight pattern with 47.60 buy point.,47.6
9/19/2011,DLTR,19,7%past70.64buy pointafter 8/29 breakout.,70.64
9/26/2011,DLTR,11,Holds7%above 70.64buy pointafterAug. 29 breakout.,70.64
9/27/2010,DLTR,50,4% over 45.59 buy point after strong rebound off 10-week.,45.59
10/4/2010,DLTR,34,Extended 7% past 45.59 buy pt after rebound off 10-week.,45.59
10/11/2010,DLTR,32,Extended 8% past 45.59 buy pt after rebound off 10-week.,45.59
10/13/2008,DLTR,32,15% below 38.47 buy pt in deep cup w/handle.,38.47
10/18/2010,DLTR,38,Extended 10% past 45.59 buy pt after rebound off 10-week.,45.59
11/17/2008,DLTR,42,"Passes 40.09 buy point, finishes week below it on low vol.",40.09
11/29/2010,DLTR,33,24% past 45.49 buy pt; breakout from an ascending base.,45.49
12/5/2011,DLTR,13,Justbelow82.59buy ptin6-wk flatbase.,82.59
12/12/2011,DLTR,13,Holdingnear 82.59trigger inthird-stageflatbase.,82.59
12/13/2010,DLTR,29,Closes three weeks tight with 57.45 buy point.,57.45
12/15/2008,DLTR,47,Within 3% of 40.58 buy pt from cup w/handle breakout.,40.58
12/19/2011,DLTR,13,Formsthree-weeks-tight patternwith 84.09buy point.,84.09
